row,col,walls,solutionIndex
0,0,t|t|f|t,0
0,1,t|f|t|t,
0,2,t|f|t|f,
0,3,t|f|t|f,
0,4,t|f|t|f,
0,5,t|t|f|f,
1,0,f|f|t|t,1
1,1,t|t|f|f,2
1,2,t|f|f|t,5
1,3,t|f|t|f,6
1,4,t|f|t|f,7
1,5,f|t|f|f,8
2,0,t|t|f|t,
2,1,f|f|t|t,3
2,2,f|t|t|f,4
2,3,t|f|f|t,11
2,4,t|f|t|f,10
2,5,f|t|t|f,9
3,0,f|f|f|t,
3,1,t|f|t|f,
3,2,t|t|t|f,
3,3,f|f|t|t,12
3,4,t|f|t|f,13
3,5,t|t|f|f,14
4,0,f|t|f|t,
4,1,t|f|f|t,
4,2,t|f|t|f,
4,3,t|f|t|f,
4,4,t|t|f|f,
4,5,f|t|f|t,15
5,0,f|f|t|t,
5,1,f|f|t|f,
5,2,t|f|t|f,
5,3,t|t|t|f,
5,4,f|f|t|t,
5,5,f|t|t|f,16
