row,col,walls,solutionIndex
0,0,t|f|f|t,0
0,1,t|f|t|f,1
0,2,t|t|f|f,2
0,3,t|f|f|t,5
0,4,t|f|t|f,6
0,5,t|f|t|f,7
0,6,t|f|t|f,8
0,7,t|t|f|f,9
0,8,t|f|t|t,
0,9,t|f|t|f,
0,10,t|f|t|f,
0,11,t|f|t|f,
0,12,t|f|f|f,
0,13,t|f|t|f,
0,14,t|t|f|f,
1,0,f|f|f|t,
1,1,t|t|t|f,
1,2,f|f|f|t,3
1,3,f|t|t|f,4
1,4,t|f|f|t,
1,5,t|f|t|f,
1,6,t|t|f|f,
1,7,f|f|t|t,10
1,8,t|f|t|f,11
1,9,t|f|t|f,12
1,10,t|f|t|f,13
1,11,t|t|f|f,14
1,12,f|f|t|t,
1,13,t|t|t|f,
1,14,f|t|f|t,
2,0,f|t|f|t,
2,1,t|f|f|t,
2,2,f|f|t|f,
2,3,t|t|f|f,
2,4,f|f|f|t,
2,5,t|t|f|f,
2,6,f|t|f|t,
2,7,t|f|f|t,
2,8,t|f|t|f,
2,9,t|f|f|f,
2,10,t|t|t|f,
2,11,f|f|t|t,15
2,12,t|f|t|f,16
2,13,t|t|f|f,17
2,14,f|t|f|t,
3,0,f|f|f|t,
3,1,f|t|t|f,
3,2,t|t|f|t,
3,3,f|f|t|t,
3,4,f|t|t|f,
3,5,f|t|f|t,
3,6,f|t|f|t,
3,7,f|f|t|t,
3,8,t|t|f|f,
3,9,f|f|t|t,
3,10,t|f|t|f,
3,11,t|f|t|f,
3,12,t|t|f|f,
3,13,f|t|f|t,18
3,14,f|t|f|t,
4,0,f|t|f|t,
4,1,t|f|t|t,
4,2,f|f|f|f,
4,3,t|t|f|f,
4,4,t|f|f|t,
4,5,f|t|t|f,
4,6,f|t|f|t,
4,7,t|f|f|t,
4,8,f|f|t|f,
4,9,t|f|t|f,
4,10,t|t|t|f,
4,11,t|f|f|t,
4,12,f|t|f|f,
4,13,f|f|t|t,19
4,14,f|t|f|f,20
5,0,f|f|f|t,
5,1,t|f|t|f,
5,2,f|t|t|f,
5,3,f|t|t|t,
5,4,f|f|t|t,
5,5,t|t|f|f,
5,6,f|t|t|t,
5,7,f|f|t|t,
5,8,t|t|f|f,
5,9,t|f|f|t,
5,10,t|f|t|f,
5,11,f|t|f|f,
5,12,f|f|t|t,
5,13,t|t|t|f,
5,14,f|t|f|t,21
6,0,f|t|f|t,
6,1,t|f|f|t,
6,2,t|f|t|f,
6,3,t|f|t|f,
6,4,t|t|f|f,
6,5,f|f|t|t,
6,6,t|f|t|f,
6,7,t|f|f|f,
6,8,f|t|t|f,
6,9,f|t|f|t,
6,10,t|f|t|t,
6,11,f|t|t|f,
6,12,t|f|f|t,24
6,13,t|f|t|f,23
6,14,f|t|t|f,22
7,0,f|t|f|t,
7,1,f|t|f|t,
7,2,t|f|t|t,
7,3,t|f|f|f,
7,4,f|f|t|f,
7,5,t|f|t|f,
7,6,t|t|f|f,
7,7,f|f|t|t,
7,8,t|t|f|f,
7,9,f|f|t|t,
7,10,t|f|t|f,
7,11,t|t|f|f,
7,12,f|f|t|t,25
7,13,t|f|t|f,26
7,14,t|t|f|f,27
8,0,f|t|f|t,
8,1,f|f|t|t,
8,2,t|t|f|f,
8,3,f|t|t|t,
8,4,t|f|f|t,
8,5,t|t|f|f,
8,6,f|f|t|t,
8,7,t|t|f|f,
8,8,f|t|t|t,
8,9,t|f|f|t,
8,10,t|t|f|f,
8,11,f|t|f|t,
8,12,t|f|f|t,30
8,13,t|f|t|f,29
8,14,f|t|t|f,28
9,0,f|f|f|t,
9,1,t|t|t|f,
9,2,f|f|t|t,
9,3,t|t|f|f,
9,4,f|t|f|t,
9,5,f|f|t|t,
9,6,t|t|f|f,
9,7,f|f|t|t,
9,8,t|f|t|f,
9,9,f|t|t|f,
9,10,f|f|t|t,
9,11,f|t|f|f,
9,12,f|f|t|t,31
9,13,t|t|f|f,32
9,14,t|t|f|t,
10,0,f|t|t|t,
10,1,t|f|f|t,
10,2,t|t|f|f,
10,3,f|t|f|t,
10,4,f|t|f|t,
10,5,t|t|f|t,
10,6,f|f|t|t,
10,7,t|f|t|f,
10,8,t|f|t|f,
10,9,t|t|f|f,
10,10,t|f|f|t,
10,11,f|t|t|f,
10,12,t|f|f|t,34
10,13,f|t|t|f,33
10,14,f|t|f|t,
11,0,t|f|f|t,
11,1,f|t|t|f,
11,2,f|f|t|t,
11,3,f|t|t|f,
11,4,f|f|t|t,
11,5,f|f|t|f,
11,6,t|t|f|f,
11,7,t|f|f|t,
11,8,t|f|t|f,
11,9,f|t|f|f,
11,10,f|f|t|t,
11,11,t|t|t|f,
11,12,f|f|t|t,35
11,13,t|t|f|f,36
11,14,f|t|f|t,
12,0,f|t|f|t,
12,1,t|f|f|t,
12,2,t|f|t|f,
12,3,t|f|t|f,
12,4,t|f|t|f,
12,5,t|t|f|f,
12,6,f|t|f|t,
12,7,f|t|f|t,
12,8,t|t|f|t,
12,9,f|t|f|t,
12,10,t|f|f|t,
12,11,t|f|t|f,
12,12,t|t|f|f,
12,13,f|f|t|t,37
12,14,f|t|f|f,38
13,0,f|f|f|t,
13,1,f|t|t|f,
13,2,t|f|t|t,
13,3,t|f|f|f,
13,4,t|t|f|f,
13,5,f|t|f|t,
13,6,f|t|f|t,
13,7,f|t|f|t,
13,8,f|f|t|t,
13,9,f|t|t|f,
13,10,f|t|f|t,
13,11,t|f|f|t,
13,12,f|f|t|f,
13,13,t|t|t|f,
13,14,f|t|f|t,39
14,0,f|f|t|t,
14,1,t|f|t|f,
14,2,t|f|t|f,
14,3,f|t|t|f,
14,4,f|t|t|t,
14,5,f|f|t|t,
14,6,f|t|t|f,
14,7,f|f|t|t,
14,8,t|f|t|f,
14,9,t|f|t|f,
14,10,f|t|t|f,
14,11,f|f|t|t,
14,12,t|f|t|f,
14,13,t|f|t|f,
14,14,f|t|t|f,40
