row,col,walls,solutionIndex
0,0,t|f|t|t,0
0,1,t|t|f|f,1
0,2,t|f|f|t,
0,3,t|f|f|f,53
0,4,t|f|t|f,54
0,5,t|f|t|f,55
0,6,t|f|t|f,56
0,7,t|f|t|f,57
0,8,t|f|t|f,58
0,9,t|f|t|f,59
0,10,t|t|f|f,60
0,11,t|f|t|t,
0,12,t|f|t|f,
0,13,t|f|t|f,
0,14,t|f|f|f,
0,15,t|f|t|f,
0,16,t|f|t|f,
0,17,t|f|f|f,89
0,18,t|t|f|f,90
0,19,t|f|f|t,93
0,20,t|t|f|f,94
0,21,t|f|f|t,111
0,22,t|f|t|f,112
0,23,t|t|f|f,113
0,24,t|t|f|t,
0,25,t|f|f|t,
0,26,t|f|f|f,124
0,27,t|t|f|f,125
0,28,t|f|f|t,
0,29,t|t|f|f,
1,0,t|f|f|t,3
1,1,f|t|t|f,2
1,2,f|t|f|t,
1,3,f|f|t|t,52
1,4,t|f|t|f,51
1,5,t|t|f|f,50
1,6,t|f|f|t,47
1,7,t|f|t|f,46
1,8,t|f|t|f,45
1,9,t|t|f|f,44
1,10,f|f|t|t,61
1,11,t|t|f|f,62
1,12,t|f|f|t,65
1,13,t|t|f|f,66
1,14,f|t|t|t,
1,15,t|f|f|t,84
1,16,t|t|f|f,85
1,17,f|t|f|t,88
1,18,f|f|t|t,91
1,19,f|t|t|f,92
1,20,f|t|f|t,95
1,21,f|t|f|t,110
1,22,t|t|f|t,
1,23,f|t|f|t,114
1,24,f|f|f|t,
1,25,f|t|t|f,
1,26,f|t|f|t,123
1,27,f|t|f|t,126
1,28,f|t|t|t,
1,29,f|t|f|t,
2,0,f|t|f|t,4
2,1,t|f|f|t,
2,2,f|f|t|f,
2,3,t|f|t|f,
2,4,t|t|t|f,
2,5,f|f|f|t,49
2,6,f|f|t|f,48
2,7,t|t|t|f,
2,8,t|f|f|t,42
2,9,f|t|t|f,43
2,10,t|f|t|t,
2,11,f|f|t|f,63
2,12,f|t|t|f,64
2,13,f|t|f|t,67
2,14,t|f|f|t,82
2,15,f|t|t|f,83
2,16,f|f|t|t,86
2,17,f|t|t|f,87
2,18,t|f|f|t,
2,19,t|t|t|f,
2,20,f|t|f|t,96
2,21,f|t|f|t,109
2,22,f|f|f|t,116
2,23,f|t|t|f,115
2,24,f|t|t|t,
2,25,t|f|f|t,121
2,26,f|t|t|f,122
2,27,f|f|t|t,127
2,28,t|t|f|f,128
2,29,f|t|f|t,
3,0,f|t|f|t,5
3,1,f|f|t|t,
3,2,t|t|t|f,
3,3,t|f|f|t,22
3,4,t|t|f|f,23
3,5,f|t|t|t,
3,6,t|f|f|t,29
3,7,t|t|f|f,30
3,8,f|f|t|t,41
3,9,t|f|t|f,40
3,10,t|t|f|f,39
3,11,t|f|f|t,
3,12,t|t|t|f,
3,13,f|t|f|t,68
3,14,f|f|t|t,81
3,15,t|t|f|f,80
3,16,t|f|f|t,101
3,17,t|f|t|f,100
3,18,f|f|t|f,99
3,19,t|f|t|f,98
3,20,f|t|t|f,97
3,21,f|t|f|t,108
3,22,f|f|t|t,117
3,23,t|f|t|f,118
3,24,t|f|t|f,119
3,25,f|t|t|f,120
3,26,t|f|f|t,
3,27,t|t|t|f,
3,28,f|t|f|t,129
3,29,f|t|f|t,
4,0,f|f|f|t,6
4,1,t|f|t|f,7
4,2,t|t|f|f,8
4,3,f|t|f|t,21
4,4,f|t|f|t,24
4,5,t|f|f|t,27
4,6,f|t|t|f,28
4,7,f|t|f|t,31
4,8,t|f|f|t,34
4,9,t|t|f|f,35
4,10,f|t|f|t,38
4,11,f|f|t|t,
4,12,t|t|f|f,
4,13,f|f|t|t,69
4,14,t|t|f|f,70
4,15,f|t|f|t,79
4,16,f|f|t|t,102
4,17,t|f|t|f,103
4,18,t|f|t|f,104
4,19,t|f|t|f,105
4,20,t|f|t|f,106
4,21,f|t|t|f,107
4,22,t|f|f|t,
4,23,t|t|f|f,
4,24,t|f|t|t,
4,25,t|t|f|f,
4,26,f|f|f|t,132
4,27,t|f|t|f,131
4,28,f|t|t|f,130
4,29,f|t|f|t,
5,0,f|f|f|t,
5,1,t|t|t|f,
5,2,f|t|f|t,9
5,3,f|t|f|t,20
5,4,f|f|t|t,25
5,5,f|t|t|f,26
5,6,t|t|f|t,
5,7,f|f|f|t,32
5,8,f|t|t|f,33
5,9,f|f|t|t,36
5,10,f|t|t|f,37
5,11,t|f|f|t,
5,12,f|t|f|f,
5,13,t|t|f|t,
5,14,f|t|f|t,71
5,15,f|f|t|t,78
5,16,t|f|t|f,77
5,17,t|t|f|f,76
5,18,t|f|f|t,
5,19,t|f|t|f,
5,20,t|f|f|f,
5,21,t|f|f|f,
5,22,f|t|t|f,
5,23,f|f|t|t,
5,24,t|f|t|f,
5,25,f|t|f|f,
5,26,f|f|t|t,133
5,27,t|f|t|f,134
5,28,t|f|t|f,135
5,29,f|t|f|f,136
6,0,f|t|f|t,
6,1,t|f|f|t,11
6,2,f|t|t|f,10
6,3,f|t|f|t,19
6,4,t|f|t|t,
6,5,t|f|f|f,
6,6,f|t|f|f,
6,7,f|f|t|t,
6,8,t|f|f|f,
6,9,t|f|f|f,
6,10,t|f|t|f,
6,11,f|t|t|f,
6,12,f|f|t|t,
6,13,f|t|f|f,
6,14,f|f|t|t,72
6,15,t|f|f|f,73
6,16,t|f|t|f,74
6,17,f|t|t|f,75
6,18,f|t|f|t,
6,19,t|t|f|t,
6,20,f|t|f|t,
6,21,f|t|t|t,
6,22,t|f|f|t,150
6,23,t|f|t|f,149
6,24,t|t|f|f,148
6,25,f|t|t|t,
6,26,t|f|f|t,140
6,27,t|f|t|f,139
6,28,t|f|t|f,138
6,29,f|t|t|f,137
7,0,f|f|f|t,13
7,1,f|t|t|f,12
7,2,t|f|t|t,
7,3,f|t|f|f,18
7,4,t|f|f|t,
7,5,f|t|t|f,
7,6,f|f|t|t,
7,7,t|t|f|f,
7,8,f|t|t|t,
7,9,f|t|f|t,
7,10,t|f|f|t,
7,11,t|f|t|f,
7,12,t|t|t|f,
7,13,f|f|t|t,
7,14,t|t|f|f,
7,15,f|f|f|t,
7,16,t|f|f|f,
7,17,t|t|f|f,
7,18,f|f|f|t,
7,19,f|t|t|f,
7,20,f|f|t|t,
7,21,t|t|f|f,
7,22,f|f|t|t,151
7,23,t|t|f|f,152
7,24,f|f|t|t,147
7,25,t|t|f|f,146
7,26,f|f|t|t,141
7,27,t|t|f|f,142
7,28,t|f|f|t,
7,29,t|t|f|f,
8,0,f|f|f|t,14
8,1,t|f|t|f,15
8,2,t|f|t|f,16
8,3,f|f|t|f,17
8,4,f|f|f|f,
8,5,t|t|f|f,
8,6,t|t|f|t,
8,7,f|t|f|t,
8,8,t|f|f|t,
8,9,f|t|t|f,
8,10,f|f|f|t,
8,11,t|f|t|f,
8,12,t|f|f|f,
8,13,t|t|f|f,
8,14,f|t|f|t,
8,15,f|t|f|t,
8,16,f|t|f|t,
8,17,f|t|f|t,
8,18,f|t|t|t,
8,19,t|f|f|t,
8,20,t|f|t|f,
8,21,f|f|f|f,
8,22,t|t|t|f,
8,23,f|f|t|t,153
8,24,t|t|f|f,154
8,25,f|f|t|t,145
8,26,t|f|t|f,144
8,27,f|t|t|f,143
8,28,f|t|f|t,
8,29,f|t|f|t,
9,0,f|t|f|t,
9,1,t|f|f|t,
9,2,t|f|t|f,
9,3,t|t|f|f,
9,4,f|t|f|t,
9,5,f|t|f|t,
9,6,f|t|f|t,
9,7,f|t|f|t,
9,8,f|t|f|t,
9,9,t|t|f|t,
9,10,f|t|f|t,
9,11,t|t|f|t,
9,12,f|t|f|t,
9,13,f|t|f|t,
9,14,f|t|f|t,
9,15,f|t|t|t,
9,16,f|t|f|t,
9,17,f|f|t|t,
9,18,t|t|f|f,
9,19,f|t|f|t,
9,20,t|t|f|t,
9,21,f|t|f|t,
9,22,t|f|f|t,157
9,23,t|f|t|f,156
9,24,f|t|t|f,155
9,25,t|f|f|t,
9,26,t|f|t|f,
9,27,t|f|t|f,
9,28,f|t|t|f,
9,29,f|t|f|t,
10,0,f|t|f|t,
10,1,f|f|t|t,
10,2,t|t|f|f,
10,3,f|f|t|t,
10,4,f|t|t|f,
10,5,f|t|f|t,
10,6,f|f|t|t,
10,7,f|f|t|f,
10,8,f|t|t|f,
10,9,f|f|f|t,
10,10,f|t|t|f,
10,11,f|t|f|t,
10,12,f|t|f|t,
10,13,f|t|t|t,
10,14,f|f|t|t,
10,15,t|t|f|f,
10,16,f|f|t|t,
10,17,t|t|f|f,
10,18,f|f|t|t,
10,19,f|t|t|f,
10,20,f|f|f|t,
10,21,f|f|t|f,
10,22,f|f|t|f,158
10,23,t|f|t|f,159
10,24,t|t|f|f,160
10,25,f|t|t|t,
10,26,t|f|f|t,164
10,27,t|f|t|f,165
10,28,t|t|f|f,166
10,29,f|t|f|t,
11,0,f|f|t|t,
11,1,t|f|t|f,
11,2,f|f|t|f,
11,3,t|t|f|f,
11,4,t|t|f|t,
11,5,f|f|t|t,
11,6,t|f|t|f,
11,7,t|t|f|f,
11,8,t|f|t|t,
11,9,f|f|t|f,
11,10,t|f|t|f,
11,11,f|t|t|f,
11,12,f|f|f|t,
11,13,t|f|f|f,
11,14,t|t|t|f,
11,15,f|f|t|t,
11,16,t|f|t|f,
11,17,f|t|t|f,
11,18,t|t|f|t,
11,19,t|f|f|t,
11,20,f|t|t|f,
11,21,t|f|t|t,
11,22,t|f|f|f,
11,23,t|t|t|f,
11,24,f|f|t|t,161
11,25,t|f|t|f,162
11,26,f|t|t|f,163
11,27,t|f|f|t,168
11,28,f|t|t|f,167
11,29,f|t|f|t,
12,0,t|f|f|t,
12,1,t|f|t|f,
12,2,t|t|f|f,
12,3,f|f|t|t,
12,4,f|t|f|f,
