row,col,walls,solutionIndex
0,0,t|f|f|t,0
0,1,t|f|t|f,
0,2,t|f|t|f,
0,3,t|f|f|f,
0,4,t|f|t|f,
0,5,t|t|f|f,
0,6,t|f|f|t,
0,7,t|t|f|f,
0,8,t|f|f|t,
0,9,t|f|t|f,
0,10,t|f|t|f,
0,11,t|f|t|f,
0,12,t|f|t|f,
0,13,t|f|f|f,
0,14,t|t|f|f,
0,15,t|t|f|t,
1,0,f|f|t|t,1
1,1,t|f|t|f,2
1,2,t|t|f|f,3
1,3,f|f|f|t,
1,4,t|t|f|f,
1,5,f|f|t|t,
1,6,f|t|f|f,
1,7,f|t|t|t,
1,8,f|t|f|t,
1,9,t|f|f|t,
1,10,t|f|t|f,
1,11,t|f|f|f,
1,12,t|t|t|f,
1,13,f|t|f|t,
1,14,f|f|t|t,
1,15,f|t|f|f,
2,0,t|f|f|t,12
2,1,t|t|f|f,11
2,2,f|t|f|t,4
2,3,f|t|f|t,
2,4,f|f|t|t,
2,5,t|t|f|f,
2,6,f|t|t|t,
2,7,t|f|f|t,
2,8,f|t|t|f,
2,9,f|t|f|t,
2,10,t|f|f|t,
2,11,f|t|f|f,
2,12,t|f|f|t,
2,13,f|t|t|f,
2,14,t|f|t|t,
2,15,f|t|f|f,
3,0,f|t|f|t,13
3,1,f|t|f|t,10
3,2,f|f|f|t,5
3,3,f|t|f|f,
3,4,t|t|f|t,
3,5,f|f|t|t,
3,6,t|t|f|f,
3,7,f|f|t|t,
3,8,t|t|f|f,
3,9,f|t|f|t,
3,10,f|t|f|t,
3,11,f|t|t|t,
3,12,f|t|f|t,
3,13,t|f|f|t,
3,14,t|t|f|f,
3,15,f|t|t|t,
4,0,f|t|f|t,14
4,1,f|t|f|t,9
4,2,f|t|f|t,6
4,3,f|f|t|t,
4,4,f|f|t|f,
4,5,t|t|f|f,
4,6,f|f|t|t,
4,7,t|f|t|f,
4,8,f|t|t|f,
4,9,f|t|f|t,
4,10,f|f|t|t,
4,11,t|t|f|f,
4,12,f|f|t|t,
4,13,f|t|t|f,
4,14,f|f|t|t,
4,15,t|t|f|f,
5,0,f|t|f|t,15
5,1,f|f|t|t,8
5,2,f|t|t|f,7
5,3,t|f|f|t,
5,4,t|t|f|f,
5,5,f|f|t|t,
5,6,t|f|t|f,
5,7,t|f|t|f,
5,8,t|t|f|f,
5,9,f|f|t|t,
5,10,t|t|t|f,
5,11,f|t|f|t,
5,12,t|f|f|t,
5,13,t|f|t|f,
5,14,t|t|f|f,
5,15,f|t|f|t,
6,0,f|t|f|t,16
6,1,t|f|f|t,
6,2,t|f|t|f,
6,3,f|t|t|f,
6,4,f|t|f|t,
6,5,t|f|f|t,
6,6,t|f|t|f,
6,7,t|f|t|f,
6,8,f|t|t|f,
6,9,t|f|f|t,
6,10,t|f|t|f,
6,11,f|t|f|f,
6,12,f|t|f|t,
6,13,t|f|f|t,
6,14,f|t|t|f,
6,15,f|t|f|t,
7,0,f|t|f|t,17
7,1,f|f|t|t,
7,2,t|f|t|f,
7,3,t|t|f|f,
7,4,f|t|f|t,
7,5,f|t|f|t,
7,6,t|f|f|t,
7,7,t|f|t|f,
7,8,t|t|f|f,
7,9,f|f|t|t,
7,10,t|t|f|f,
7,11,f|t|t|t,
7,12,f|t|f|t,
7,13,f|f|t|t,
7,14,t|f|t|f,
7,15,f|t|t|f,
8,0,f|t|f|t,18
8,1,t|f|f|t,21
8,2,t|t|f|f,22
8,3,f|t|t|t,
8,4,f|f|t|t,
8,5,f|f|f|f,
8,6,f|t|t|f,
8,7,t|f|t|t,
8,8,f|f|t|f,
8,9,t|f|t|f,
8,10,f|t|f|f,
8,11,t|f|f|t,
8,12,f|t|t|f,
8,13,t|f|f|t,
8,14,t|f|t|f,
8,15,t|t|f|f,
9,0,f|f|t|t,19
9,1,f|t|t|f,20
