row,col,walls,solutionIndex
0,0,t|t|f|t,0
0,1,t|f|f|t,
0,2,t|f|t|f,
0,3,t|t|f|f,
0,4,t|f|f|t,
0,5,t|f|t|f,
0,6,t|t|f|f,
0,7,t|f|t|t,
0,8,t|f|f|f,
0,9,t|t|f|f,
0,10,t|f|f|t,
0,11,t|f|t|f,
0,12,t|f|t|f,
0,13,t|f|t|f,
0,14,t|t|f|f,
0,15,t|f|t|t,
0,16,t|f|t|f,
0,17,t|f|f|f,
0,18,t|f|t|f,
0,19,t|t|t|f,
0,20,t|f|f|t,
0,21,t|f|f|f,213
0,22,t|f|t|f,214
0,23,t|f|t|f,215
0,24,t|f|t|f,216
0,25,t|f|t|f,217
0,26,t|t|f|f,218
0,27,t|t|f|t,
1,0,f|t|f|t,1
1,1,f|t|f|t,
1,2,t|f|f|t,
1,3,f|t|t|f,
1,4,f|t|f|t,
1,5,t|t|f|t,
1,6,f|f|t|t,
1,7,t|f|t|f,
1,8,f|t|t|f,
1,9,f|t|f|t,
1,10,f|f|t|t,
1,11,t|t|f|f,
1,12,t|f|f|t,
1,13,t|t|t|f,
1,14,f|t|f|t,
1,15,t|f|f|t,186
1,16,t|t|f|f,187
1,17,f|f|f|t,
1,18,t|f|t|f,
1,19,t|f|t|f,
1,20,f|t|t|f,
1,21,f|f|t|t,212
1,22,t|f|t|f,211
1,23,t|t|f|f,210
1,24,t|t|f|t,
1,25,t|f|f|t,220
1,26,f|t|t|f,219
1,27,f|t|f|t,
2,0,f|t|f|t,2
2,1,f|t|f|t,
2,2,f|f|t|t,
2,3,t|f|t|f,
2,4,f|t|t|f,
2,5,f|f|t|t,
2,6,t|f|t|f,
2,7,t|f|t|f,
2,8,t|t|f|f,
2,9,f|f|f|t,
2,10,t|f|t|f,
2,11,f|t|t|f,
2,12,f|f|f|t,
2,13,t|t|f|f,
2,14,f|t|f|t,
2,15,f|t|f|t,185
2,16,f|t|f|t,188
2,17,f|t|f|t,
2,18,t|f|f|t,
2,19,t|t|f|f,
2,20,t|f|t|t,
2,21,t|t|f|f,
2,22,t|f|f|t,208
2,23,f|t|t|f,209
2,24,f|f|t|t,
2,25,f|f|t|f,221
2,26,t|t|f|f,222
2,27,f|t|f|t,
3,0,f|f|f|t,3
3,1,f|t|t|f,
3,2,t|t|f|t,
3,3,t|f|f|t,16
3,4,t|f|t|f,17
3,5,t|f|f|f,18
3,6,t|t|f|f,
3,7,t|f|f|t,
3,8,f|f|t|f,
3,9,f|t|f|f,
3,10,t|f|f|t,
3,11,t|f|t|f,
3,12,f|t|t|f,
3,13,f|f|t|t,
3,14,f|t|t|f,
3,15,f|t|f|t,184
3,16,f|t|f|t,189
3,17,f|f|t|t,
3,18,f|t|t|f,
3,19,f|f|t|t,
3,20,t|f|f|f,
3,21,f|t|t|f,
3,22,f|f|t|t,207
3,23,t|f|t|f,206
3,24,t|t|f|f,205
3,25,t|t|f|t,
3,26,f|t|f|t,223
3,27,f|t|f|t,
4,0,f|f|f|t,4
4,1,t|f|f|f,
4,2,f|t|t|f,
4,3,f|f|t|t,15
4,4,t|t|f|f,14
4,5,f|t|f|t,19
4,6,f|t|f|t,
4,7,f|f|f|t,
4,8,t|t|f|f,
4,9,f|t|f|t,
4,10,f|t|f|t,
4,11,t|f|f|t,
4,12,t|f|t|f,
4,13,t|f|f|f,181
4,14,t|f|t|f,182
4,15,f|t|t|f,183
4,16,f|t|f|t,190
4,17,t|f|f|t,193
4,18,t|f|t|f,194
4,19,t|t|f|f,195
4,20,f|t|t|t,
4,21,t|f|f|t,199
4,22,t|f|t|f,200
4,23,t|t|f|f,201
4,24,f|t|f|t,204
4,25,f|f|f|t,225
4,26,f|t|t|f,224
4,27,f|t|f|t,
5,0,f|t|f|t,5
5,1,f|t|f|t,
5,2,t|f|f|t,11
5,3,t|f|t|f,12
5,4,f|t|t|f,13
5,5,f|t|f|t,20
5,6,f|t|f|t,
5,7,f|t|t|t,
5,8,f|t|f|t,
5,9,f|t|t|t,
5,10,f|t|f|t,
5,11,f|t|f|t,
5,12,t|f|f|t,179
5,13,f|t|t|f,180
5,14,t|f|f|t,
5,15,t|f|t|f,
5,16,f|f|t|f,191
5,17,f|t|t|f,192
5,18,t|f|t|t,
5,19,f|f|t|f,196
5,20,t|f|t|f,197
5,21,f|t|t|f,198
5,22,t|f|t|t,
5,23,f|f|t|f,202
5,24,f|t|t|f,203
5,25,f|f|t|t,226
5,26,t|f|t|f,227
5,27,f|t|f|f,228
6,0,f|t|f|t,6
6,1,f|t|t|t,
6,2,f|t|f|t,10
6,3,t|f|f|t,
6,4,t|t|t|f,
6,5,f|t|f|t,21
6,6,f|f|t|t,
6,7,t|t|f|f,
6,8,f|f|f|t,
6,9,t|t|f|f,
6,10,f|t|f|t,
6,11,f|t|t|t,
6,12,f|f|f|t,178
6,13,t|t|f|f,177
6,14,f|t|t|t,
6,15,t|f|f|t,173
6,16,t|f|t|f,172
6,17,t|f|t|f,171
6,18,t|t|f|f,170
6,19,t|f|f|t,167
6,20,t|f|t|f,166
6,21,t|f|t|f,165
6,22,t|t|f|f,164
6,23,t|f|t|t,
6,24,t|f|f|f,
6,25,t|t|f|f,
6,26,t|f|f|t,230
6,27,f|t|t|f,229
7,0,f|f|f|t,7
7,1,t|f|t|f,8
7,2,f|t|t|f,9
7,3,f|f|t|t,
7,4,t|t|f|f,
7,5,f|t|f|t,22
7,6,t|t|f|t,
7,7,f|t|f|t,
7,8,f|t|t|t,
7,9,f|t|f|t,
7,10,f|f|t|t,
7,11,t|t|f|f,
7,12,f|t|t|t,
7,13,f|f|t|t,176
7,14,t|f|t|f,175
7,15,f|f|t|f,174
7,16,t|f|t|f,
7,17,t|t|f|f,
7,18,f|f|t|t,169
7,19,f|f|t|f,168
7,20,t|f|t|f,
7,21,t|t|t|f,
7,22,f|t|f|t,163
7,23,t|f|f|t,
7,24,f|t|t|f,
7,25,f|t|t|t,
7,26,f|t|f|t,231
7,27,t|t|f|t,
8,0,f|t|f|t,
8,1,t|f|f|t,
8,2,t|f|f|f,
8,3,t|f|t|f,
8,4,f|t|t|f,
8,5,f|t|f|t,23
8,6,f|t|f|t,
8,7,f|t|f|t,
8,8,t|f|f|t,
8,9,f|f|t|f,
8,10,t|t|f|f,
8,11,f|f|t|t,
8,12,t|f|t|f,
8,13,t|f|t|f,
8,14,t|t|f|f,
8,15,t|f|f|t,
8,16,t|t|t|f,
8,17,f|f|t|t,
8,18,t|t|f|f,
8,19,t|f|f|t,157
8,20,t|f|t|f,158
8,21,t|t|f|f,159
8,22,f|t|f|t,162
8,23,f|f|f|t,
8,24,t|f|t|f,
8,25,t|t|f|f,
8,26,f|t|f|t,232
8,27,f|t|f|t,
9,0,f|f|t|t,
9,1,f|t|t|f,
9,2,f|t|f|t,
9,3,t|f|f|t,26
9,4,t|f|t|f,25
9,5,f|t|t|f,24
9,6,f|f|f|t,
9,7,f|t|t|f,
9,8,f|t|f|t,
9,9,t|f|t|t,
9,10,f|f|t|f,
9,11,t|f|t|f,
9,12,t|t|t|f,
9,13,t|f|f|t,
9,14,f|t|t|f,
9,15,f|t|f|t,
9,16,t|f|f|t,
9,17,t|f|t|f,
9,18,f|t|t|f,
9,19,f|t|f|t,156
9,20,t|t|f|t,
9,21,f|f|t|t,160
9,22,f|t|t|f,161
9,23,f|t|t|t,
9,24,t|f|f|t,
9,25,f|t|t|f,
9,26,f|t|f|t,233
9,27,f|t|f|t,
10,0,t|f|f|t,34
10,1,t|t|f|f,33
10,2,f|t|t|t,
10,3,f|f|t|t,27
10,4,t|t|f|f,28
10,5,t|f|f|t,
10,6,f|t|t|f,
10,7,t|f|t|t,
10,8,f|t|f|f,
10,9,t|f|f|t,
10,10,t|f|t|f,
10,11,t|f|t|f,
10,12,t|t|f|f,
10,13,f|t|f|t,
10,14,t|f|f|t,
10,15,f|t|t|f,
10,16,f|t|f|t,
10,17,t|f|f|t,153
10,18,t|f|t|f,154
10,19,f|t|t|f,155
10,20,f|f|f|t,270
10,21,t|f|t|f,269
10,22,t|f|f|f,268
10,23,t|t|f|f,
10,24,f|f|t|t,
10,25,t|t|f|f,
10,26,f|t|f|t,234
10,27,f|t|f|t,
11,0,f|t|f|t,35
11,1,f|f|t|t,32
11,2,t|f|t|f,31
11,3,t|f|t|f,30
11,4,f|t|f|f,29
11,5,f|f|t|t,
11,6,t|f|t|f,
11,7,t|t|f|f,
11,8,f|t|f|t,
11,9,f|t|f|t,
