row,col,walls,solutionIndex
0,0,t|f|f|t,0
0,1,t|f|t|f,
0,2,t|f|t|f,
0,3,t|t|f|f,
0,4,t|f|f|t,
0,5,t|f|t|f,
0,6,t|f|t|f,
0,7,t|f|t|f,
0,8,t|f|t|f,
0,9,t|f|t|f,
0,10,t|f|f|f,
0,11,t|f|t|f,
0,12,t|f|t|f,
0,13,t|t|f|f,
0,14,t|t|f|t,
0,15,t|f|f|t,
0,16,t|t|f|f,
0,17,t|f|f|t,
0,18,t|t|f|f,
0,19,t|f|f|t,
0,20,t|f|f|f,
0,21,t|f|t|f,
0,22,t|t|f|f,
1,0,f|f|t|t,1
1,1,t|f|t|f,2
1,2,t|t|f|f,3
1,3,f|t|f|t,
1,4,f|f|t|t,
1,5,t|f|f|f,
1,6,t|t|t|f,
1,7,t|f|f|t,
1,8,t|t|f|f,
1,9,t|f|f|t,
1,10,f|t|t|f,
1,11,t|f|f|t,
1,12,t|f|t|f,
1,13,f|t|t|f,
1,14,f|f|t|t,
1,15,f|t|t|f,
1,16,f|f|t|t,
1,17,f|t|t|f,
1,18,f|t|f|t,
1,19,f|t|f|t,
1,20,f|f|t|t,
1,21,t|t|f|f,
1,22,f|t|f|t,
2,0,t|f|f|t,6
2,1,t|f|t|f,5
2,2,f|t|t|f,4
2,3,f|t|f|t,
2,4,t|f|t|t,
2,5,f|t|t|f,
2,6,t|f|f|t,
2,7,f|t|t|f,
2,8,f|f|f|t,
2,9,f|f|f|f,
2,10,t|t|f|f,
2,11,f|f|t|t,
2,12,t|f|t|f,
2,13,t|f|t|f,
2,14,t|f|t|f,
2,15,t|f|t|f,
2,16,t|f|t|f,
2,17,t|f|f|f,
2,18,f|t|t|f,
2,19,f|f|t|t,
2,20,t|t|f|f,
2,21,f|t|f|t,
2,22,f|t|t|t,
3,0,f|f|f|t,7
3,1,t|f|t|f,
3,2,t|t|f|f,
3,3,f|f|t|t,
3,4,t|f|t|f,
3,5,t|f|t|f,
3,6,f|t|t|f,
3,7,t|f|f|t,
3,8,f|t|t|f,
3,9,f|t|t|t,
3,10,f|t|f|t,
3,11,t|f|f|t,
3,12,t|f|t|f,
3,13,t|f|t|f,
3,14,t|f|f|f,
3,15,t|f|t|f,
3,16,t|t|t|f,
3,17,f|t|f|t,
3,18,t|f|f|t,
3,19,t|t|f|f,
3,20,f|t|f|t,
3,21,f|f|t|t,
3,22,t|t|f|f,
4,0,f|f|f|t,8
4,1,t|t|f|f,
4,2,f|f|t|t,
4,3,t|f|t|f,
4,4,t|f|t|f,
4,5,t|f|f|f,
4,6,t|t|t|f,
4,7,f|t|f|t,
4,8,t|f|f|t,
4,9,t|f|f|f,
4,10,f|t|t|f,
4,11,f|t|f|t,
4,12,t|f|t|t,
4,13,t|t|f|f,
4,14,f|t|f|t,
4,15,t|f|f|t,
4,16,t|f|t|f,
4,17,f|t|t|f,
4,18,f|t|f|t,
4,19,f|t|f|t,
4,20,f|f|t|t,
4,21,t|t|f|f,
4,22,f|t|f|t,
5,0,f|t|f|t,9
5,1,f|f|t|t,
5,2,t|f|t|f,
5,3,t|t|f|f,
5,4,t|t|f|t,
5,5,f|f|t|t,
5,6,t|f|t|f,
5,7,f|t|t|f,
5,8,f|t|f|t,
5,9,f|t|f|t,
5,10,t|f|f|t,
5,11,f|f|t|f,
5,12,t|f|t|f,
5,13,f|t|t|f,
5,14,f|f|f|t,
5,15,f|f|t|f,
5,16,t|f|t|f,
5,17,t|t|t|f,
5,18,f|t|f|t,
5,19,f|f|t|t,
5,20,t|f|t|f,
5,21,f|t|t|f,
5,22,f|t|f|t,
6,0,f|t|f|t,10
6,1,t|f|f|t,
6,2,t|f|t|f,
6,3,f|t|t|f,
6,4,f|f|f|t,
6,5,t|f|t|f,
6,6,t|f|f|f,
6,7,t|t|t|f,
