row,col,walls,solutionIndex
0,0,t|t|f|t,0
0,1,t|f|f|t,
0,2,t|f|t|f,
0,3,t|t|f|f,
0,4,t|f|t|t,
0,5,t|f|t|f,
0,6,t|f|f|f,
0,7,t|t|f|f,
0,8,t|f|t|t,
0,9,t|f|t|f,
0,10,t|f|t|f,
0,11,t|f|f|f,
0,12,t|f|t|f,
0,13,t|f|t|f,
0,14,t|f|t|f,
0,15,t|f|t|f,
0,16,t|f|t|f,
0,17,t|t|f|f,
1,0,f|t|f|t,1
1,1,f|t|f|t,
1,2,t|f|t|t,
1,3,f|t|f|f,
1,4,t|f|f|t,
1,5,t|f|t|f,
1,6,f|t|t|f,
1,7,f|f|t|t,
1,8,t|f|t|f,
1,9,t|f|t|f,
1,10,t|f|f|f,
1,11,f|t|t|f,
1,12,t|f|f|t,
1,13,t|f|t|f,
1,14,t|t|t|f,
1,15,t|f|f|t,
1,16,t|f|t|f,
1,17,f|t|t|f,
2,0,f|t|f|t,2
2,1,f|f|t|t,
2,2,t|t|f|f,
2,3,f|t|f|t,
2,4,f|t|f|t,
2,5,t|f|f|t,13
2,6,t|t|f|f,14
2,7,t|f|t|t,
2,8,t|f|f|f,18
2,9,t|f|t|f,19
2,10,f|f|t|f,20
2,11,t|f|t|f,21
2,12,f|t|f|f,22
2,13,t|f|f|t,
2,14,t|t|f|f,
2,15,f|f|t|t,
2,16,t|t|f|f,
2,17,t|t|f|t,
3,0,f|f|f|t,3
3,1,t|f|t|f,4
3,2,f|t|f|f,5
3,3,f|t|f|t,
3,4,f|t|f|t,
3,5,f|t|f|t,12
3,6,f|f|t|t,15
3,7,t|f|t|f,16
3,8,f|t|t|f,17
3,9,t|f|f|t,
3,10,t|f|t|f,
3,11,t|t|t|f,
3,12,f|f|f|t,23
3,13,f|t|f|f,24
3,14,f|f|t|t,
3,15,t|f|t|f,
3,16,f|t|t|f,
3,17,f|t|f|t,
4,0,f|f|f|t,
4,1,t|f|t|f,
4,2,f|t|f|f,6
4,3,f|f|t|t,
4,4,f|t|t|f,
4,5,f|t|f|t,11
4,6,t|f|f|t,
4,7,t|f|t|f,
4,8,t|t|t|f,
4,9,f|f|f|t,
4,10,t|t|f|f,
4,11,t|f|f|t,
4,12,f|t|t|f,
4,13,f|f|t|t,25
4,14,t|f|t|f,26
4,15,t|f|t|f,27
4,16,t|f|t|f,28
4,17,f|t|f|f,29
5,0,f|t|f|t,
5,1,t|t|f|t,
5,2,f|f|t|t,7
5,3,t|f|t|f,8
5,4,t|f|t|f,9
5,5,f|t|f|f,10
5,6,f|f|t|t,
5,7,t|f|f|f,
5,8,t|f|t|f,
5,9,f|t|t|f,
5,10,f|t|f|t,
5,11,f|f|t|t,
5,12,t|t|f|f,
5,13,t|f|f|t,
5,14,t|f|t|f,
5,15,t|f|t|f,
5,16,t|t|f|f,
5,17,f|t|f|t,30
6,0,f|t|f|t,
6,1,f|f|t|t,
6,2,t|f|t|f,
6,3,t|f|t|f,
6,4,t|t|f|f,
6,5,f|f|t|t,
6,6,t|t|f|f,
6,7,f|f|t|t,
6,8,t|t|f|f,
6,9,t|f|f|t,
6,10,f|f|t|f,
6,11,t|t|t|f,
6,12,f|t|f|t,
6,13,f|t|f|t,
6,14,t|f|t|t,
6,15,t|f|t|f,
6,16,f|t|t|f,
6,17,f|t|f|t,31
7,0,f|f|t|t,
7,1,t|f|t|f,
7,2,t|f|t|f,
7,3,t|t|f|f,
7,4,f|f|f|t,
7,5,t|t|f|f,
7,6,f|f|t|t,
7,7,t|t|f|f,
7,8,f|t|f|t,
7,9,f|f|t|t,
7,10,t|t|f|f,
7,11,t|f|f|t,
7,12,f|t|t|f,
7,13,f|f|t|t,
7,14,t|t|f|f,
7,15,t|f|f|t,36
7,16,t|t|f|f,35
7,17,f|t|f|t,32
8,0,t|f|f|t,
8,1,t|t|t|f,
8,2,t|f|f|t,
8,3,f|t|t|f,
8,4,f|t|f|t,
8,5,f|t|t|t,
8,6,t|f|f|t,
8,7,f|t|t|f,
8,8,f|f|t|t,
8,9,t|t|f|f,
8,10,f|t|f|t,
8,11,f|f|t|t,
8,12,t|f|t|f,
8,13,t|t|f|f,
8,14,f|t|f|t,
8,15,f|t|f|t,37
8,16,f|f|t|t,34
8,17,f|t|t|f,33
9,0,f|f|f|t,
9,1,t|f|t|f,
9,2,f|t|t|f,
9,3,t|f|t|t,
9,4,f|f|t|f,
9,5,t|t|f|f,
9,6,f|f|t|t,
9,7,t|t|f|f,
9,8,t|t|f|t,
9,9,f|t|f|t,
9,10,f|f|f|t,
9,11,t|f|t|f,
9,12,t|t|f|f,
9,13,f|t|f|t,
9,14,f|t|f|t,
9,15,f|f|t|t,38
9,16,t|t|f|f,39
9,17,t|t|f|t,
10,0,f|t|f|t,
10,1,t|f|f|t,
10,2,t|t|f|f,
10,3,t|f|f|t,
10,4,t|t|f|f,
10,5,f|t|f|t,
10,6,t|f|f|t,
10,7,f|t|t|f,
10,8,f|t|f|t,
10,9,f|t|f|t,
10,10,f|t|f|t,
10,11,t|f|t|t,
10,12,f|t|t|f,
10,13,f|f|t|t,
10,14,f|t|f|f,
10,15,t|t|f|t,
10,16,f|t|f|t,40
10,17,f|t|f|t,
11,0,f|f|f|t,
11,1,f|t|t|f,
11,2,f|f|t|t,
11,3,f|t|t|f,
11,4,f|f|t|t,
11,5,f|t|f|f,
11,6,f|t|f|t,
11,7,t|f|t|t,
11,8,f|f|f|f,
11,9,f|t|t|f,
11,10,f|f|t|t,
11,11,t|f|t|f,
11,12,t|t|f|f,
11,13,t|f|f|t,
11,14,f|t|t|f,
11,15,f|t|f|t,
11,16,f|f|t|t,41
11,17,f|t|f|f,42
12,0,f|t|f|t,
12,1,t|f|f|t,
12,2,t|t|f|f,
12,3,t|f|f|t,
12,4,t|t|f|f,
12,5,f|t|t|t,
12,6,f|f|f|t,
12,7,t|t|f|f,
12,8,f|f|t|t,
12,9,t|f|t|f,
12,10,t|f|t|f,
12,11,t|t|f|f,
12,12,f|t|f|t,
12,13,f|t|f|t,
12,14,t|f|t|t,
12,15,f|t|f|f,
12,16,t|f|f|t,44
12,17,f|t|t|f,43
13,0,f|t|f|t,
13,1,f|t|f|t,
13,2,f|f|t|t,
13,3,f|t|t|f,
13,4,f|f|t|t,
13,5,t|t|f|f,
13,6,f|t|f|t,
13,7,f|f|t|t,
13,8,t|f|t|f,
13,9,t|t|f|f,
13,10,t|f|t|t,
13,11,f|t|f|f,
13,12,f|f|t|t,
13,13,f|f|t|f,
13,14,t|f|t|f,
13,15,f|t|t|f,
13,16,f|f|t|t,45
13,17,t|t|f|f,46
14,0,f|t|f|t,
14,1,f|f|t|t,
14,2,t|f|t|f,
14,3,t|t|f|f,
14,4,t|t|f|t,
14,5,f|t|f|t,
14,6,f|f|t|t,
14,7,t|f|t|f,
14,8,t|t|t|f,
14,9,f|f|t|t,
14,10,t|t|f|f,
14,11,f|f|t|t,
14,12,t|t|f|f,
14,13,t|t|f|t,
14,14,t|f|f|t,50
14,15,t|f|t|f,49
14,16,t|f|t|f,48
14,17,f|t|t|f,47
15,0,f|t|f|t,
15,1,t|f|t|t,
15,2,t|t|f|f,
15,3,f|t|f|t,
15,4,f|f|t|t,
15,5,f|f|t|f,
15,6,t|f|t|f,
15,7,t|f|t|f,
15,8,t|f|t|f,
15,9,t|f|f|f,
15,10,f|t|t|f,
15,11,t|f|t|t,
15,12,f|f|t|f,
15,13,f|t|t|f,
15,14,f|t|f|t,51
15,15,t|f|t|t,
15,16,t|f|t|f,
15,17,t|t|f|f,
16,0,f|f|t|t,
16,1,t|f|t|f,
16,2,f|t|f|f,
16,3,f|t|f|t,
16,4,t|f|f|t,
16,5,t|t|f|f,
16,6,t|f|f|t,
16,7,t|f|t|f,
16,8,t|t|f|f,
16,9,f|t|t|t,
16,10,t|f|f|t,
16,11,t|f|t|f,
16,12,t|t|f|f,
16,13,t|f|f|t,53
16,14,f|t|t|f,52
16,15,t|f|f|t,57
16,16,t|t|f|f,58
16,17,f|t|f|t,
17,0,t|f|t|t,
17,1,t|f|t|f,
17,2,f|t|t|f,
17,3,f|f|t|t,
17,4,f|t|t|f,
17,5,f|f|t|t,
17,6,f|f|t|f,
17,7,t|t|t|f,
17,8,f|f|t|t,
17,9,t|f|t|f,
17,10,f|f|t|f,
17,11,t|t|t|f,
17,12,f|f|t|t,
17,13,f|f|t|f,54
17,14,t|f|t|f,55
17,15,f|t|t|f,56
17,16,f|f|t|t,59
