row,col,walls,solutionIndex
0,0,t|f|t|t,0
0,1,t|t|f|f,1
0,2,t|f|f|t,
0,3,t|f|t|f,
0,4,t|t|f|f,
0,5,t|t|f|t,
0,6,t|f|f|t,
0,7,t|f|f|f,
0,8,t|f|t|f,
0,9,t|f|t|f,
0,10,t|f|t|f,
0,11,t|f|t|f,
0,12,t|f|t|f,
0,13,t|f|t|f,
0,14,t|f|f|f,
0,15,t|f|t|f,
0,16,t|f|f|f,
0,17,t|t|t|f,
0,18,t|f|f|t,
0,19,t|f|f|f,
0,20,t|f|t|f,
0,21,t|t|f|f,
0,22,t|f|t|t,
0,23,t|f|f|f,
0,24,t|t|f|f,
0,25,t|t|f|t,
1,0,t|t|f|t,
1,1,f|t|f|t,2
1,2,f|t|f|t,
1,3,t|t|f|t,
1,4,f|t|f|t,
1,5,f|t|f|t,
1,6,f|t|f|t,
1,7,f|t|f|t,
1,8,t|f|f|t,
1,9,t|f|f|f,
1,10,t|f|f|f,
1,11,t|f|t|f,
1,12,t|f|t|f,
1,13,t|t|t|f,
1,14,f|f|t|t,
1,15,t|t|f|f,
1,16,f|f|t|t,
1,17,t|f|t|f,
1,18,f|t|t|f,
1,19,f|f|t|t,
1,20,t|t|f|f,
1,21,f|f|t|t,
1,22,t|t|f|f,
1,23,f|t|f|t,
1,24,f|f|t|t,
1,25,f|t|f|f,
2,0,f|t|f|t,
2,1,f|t|f|t,3
2,2,f|f|f|t,6
2,3,f|t|f|f,7
2,4,f|t|f|t,
2,5,f|f|t|t,
2,6,f|t|t|f,
2,7,f|t|f|t,
2,8,f|t|t|t,
2,9,f|t|f|t,
2,10,f|t|t|t,
2,11,t|f|f|t,
2,12,t|f|t|f,
2,13,t|f|t|f,
2,14,t|t|f|f,
2,15,f|f|t|t,
2,16,t|t|f|f,
2,17,t|f|f|t,
2,18,t|f|t|f,
2,19,t|f|t|f,
2,20,f|t|t|f,
2,21,t|t|f|t,
2,22,f|f|t|t,
2,23,f|t|t|f,
2,24,t|t|f|t,
2,25,f|t|f|t,
3,0,f|t|f|t,
3,1,f|f|t|t,4
3,2,f|t|t|f,5
3,3,f|t|f|t,8
3,4,f|f|t|t,
3,5,t|f|t|f,
3,6,t|f|t|f,
3,7,f|t|t|f,
3,8,t|f|f|t,
3,9,f|t|t|f,
3,10,t|f|f|t,
3,11,f|t|t|f,
3,12,t|t|f|t,
3,13,t|f|f|t,
3,14,f|t|f|f,
3,15,t|f|f|t,
3,16,f|t|t|f,
3,17,f|t|f|t,
3,18,t|f|f|t,
3,19,t|f|t|f,
3,20,t|t|f|f,
3,21,f|f|f|t,
3,22,t|t|f|f,
3,23,t|f|f|t,
3,24,f|f|t|f,
3,25,f|t|t|f,
4,0,f|t|f|t,
4,1,t|f|f|t,
4,2,t|f|t|f,
4,3,f|f|f|f,9
4,4,t|f|t|f,
4,5,t|f|t|f,
4,6,t|t|f|f,
4,7,t|f|f|t,
4,8,f|f|t|f,
4,9,t|f|t|f,
4,10,f|t|t|f,
4,11,t|f|f|t,
4,12,f|t|f|f,
4,13,f|t|f|t,
4,14,f|t|t|t,
4,15,f|f|t|t,
4,16,t|t|f|f,
4,17,f|f|t|t,
4,18,f|t|t|f,
4,19,t|f|f|t,
4,20,f|t|t|f,
4,21,f|t|f|t,
4,22,f|t|t|t,
4,23,f|t|f|t,
4,24,t|f|t|t,
4,25,t|t|f|f,
5,0,f|f|f|t,
5,1,f|t|t|f,
5,2,t|f|f|t,11
5,3,f|f|t|f,10
5,4,t|f|f|f,
5,5,t|t|t|f,
5,6,f|f|t|t,
5,7,f|t|t|f,
5,8,t|t|f|t,
5,9,t|f|f|t,
5,10,t|f|f|f,
5,11,f|t|t|f,
5,12,f|t|t|t,
5,13,f|f|t|t,
5,14,t|f|f|f,
5,15,t|t|t|f,
5,16,f|f|t|t,
5,17,t|t|f|f,
5,18,t|f|f|t,
5,19,f|t|t|f,
5,20,t|f|f|t,
5,21,f|f|t|f,
5,22,t|t|f|f,
5,23,f|f|t|t,
5,24,t|f|t|f,
5,25,f|t|f|f,
6,0,f|f|t|t,
6,1,t|t|f|f,
6,2,f|t|f|t,12
6,3,t|t|f|t,
6,4,f|f|t|t,
6,5,t|f|f|f,
6,6,t|t|t|f,
6,7,t|f|f|t,
6,8,f|f|t|f,
6,9,f|t|t|f,
6,10,f|f|t|t,
6,11,t|t|f|f,
6,12,t|f|f|t,
6,13,t|t|f|f,
6,14,f|f|t|t,
6,15,t|f|f|f,
6,16,t|t|t|f,
6,17,f|t|f|t,
6,18,f|t|f|t,
6,19,t|f|t|t,
6,20,f|f|t|f,
6,21,t|t|f|f,
6,22,f|f|f|t,
6,23,t|f|t|f,
6,24,t|t|t|f,
6,25,f|t|f|t,
7,0,t|f|f|t,
7,1,f|t|t|f,
7,2,f|t|f|t,13
7,3,f|f|f|t,
7,4,t|t|t|f,
7,5,f|t|f|t,
7,6,t|f|f|t,
7,7,f|f|t|f,
7,8,t|t|t|f,
7,9,t|f|f|t,
7,10,t|f|t|f,
7,11,f|t|t|f,
7,12,f|t|f|t,
7,13,f|f|f|t,
7,14,t|t|t|f,
7,15,f|f|t|t,
7,16,t|f|f|f,
7,17,f|f|t|f,
7,18,f|f|t|f,
7,19,t|f|t|f,
7,20,t|t|f|f,
7,21,f|t|t|t,
7,22,f|t|f|t,
7,23,t|f|f|t,
7,24,t|f|t|f,
7,25,f|t|t|f,
8,0,f|t|f|t,
8,1,t|f|t|t,
8,2,f|t|f|f,14
8,3,f|f|f|t,
8,4,t|t|f|f,
8,5,f|f|t|t,
8,6,f|t|t|f,
8,7,t|f|f|t,
8,8,t|f|t|f,
8,9,f|t|f|f,
8,10,t|f|f|t,
8,11,t|f|t|f,
8,12,f|t|t|f,
8,13,f|f|t|t,
8,14,t|f|t|f,
8,15,t|f|f|f,
8,16,f|f|t|f,
8,17,t|f|t|f,
8,18,t|f|t|f,
8,19,t|t|f|f,
8,20,f|t|f|t,
8,21,t|f|f|t,
8,22,f|t|f|f,
8,23,f|f|t|t,
8,24,t|f|t|f,
8,25,t|t|f|f,
9,0,f|f|t|t,
9,1,t|t|f|f,
9,2,f|t|f|t,15
9,3,f|t|f|t,
9,4,f|f|f|t,
9,5,t|t|t|f,
9,6,t|f|f|t,
9,7,f|t|t|f,
9,8,t|f|t|t,
9,9,f|t|t|f,
9,10,f|f|t|t,
9,11,t|f|t|f,
9,12,t|t|f|f,
9,13,t|t|f|t,
9,14,t|f|f|t,
9,15,f|t|t|f,
9,16,t|f|f|t,
9,17,t|f|t|f,
9,18,t|f|t|f,
9,19,f|t|t|f,
9,20,f|t|f|t,
9,21,f|t|f|t,
9,22,f|f|t|t,
9,23,t|f|f|f,
9,24,t|t|t|f,
9,25,f|t|f|t,
10,0,t|f|f|t,
10,1,f|f|t|f,
10,2,f|t|f|f,16
10,3,f|t|t|t,
10,4,f|f|t|t,
10,5,t|t|f|f,
10,6,f|f|t|t,
10,7,t|f|t|f,
10,8,t|f|t|f,
10,9,t|f|t|f,
10,10,t|f|f|f,
10,11,t|t|t|f,
10,12,f|t|f|t,
10,13,f|t|f|t,
10,14,f|t|f|t,
10,15,t|f|f|t,
10,16,f|f|t|f,
10,17,t|f|t|f,
10,18,t|t|f|f,
10,19,t|f|f|t,
10,20,f|t|t|f,
10,21,f|t|f|t,
10,22,t|f|t|t,
10,23,f|t|f|f,
10,24,t|f|f|t,
10,25,f|t|t|f,
11,0,f|t|f|t,
11,1,t|t|f|t,
11,2,f|f|t|t,17
11,3,t|f|t|f,18
11,4,t|t|f|f,19
11,5,f|f|f|t,
11,6,t|f|f|f,
11,7,t|t|t|f,
11,8,t|f|f|t,
11,9,t|t|f|f,
11,10,f|f|t|t,
11,11,t|f|t|f,
11,12,f|t|t|f,
11,13,f|t|f|t,
11,14,f|t|f|t,
11,15,f|t|t|t,
11,16,t|f|f|t,
11,17,t|t|f|f,
11,18,f|f|t|t,
11,19,f|t|t|f,
11,20,t|t|f|t,
11,21,f|f|f|t,
11,22,t|t|f|f,
11,23,f|t|t|t,
11,24,f|f|t|t,
11,25,t|t|f|f,
12,0,f|t|f|t,
12,1,f|f|t|t,
12,2,t|f|t|f,
12,3,t|t|f|f,
12,4,f|t|f|t,20
12,5,f|t|f|t,
12,6,f|f|t|t,
12,7,t|t|f|f,
12,8,f|t|f|t,
12,9,f|f|f|t,
12,10,t|f|t|f,
12,11,t|t|t|f,
12,12,t|f|f|t,
12,13,f|t|f|f,
12,14,f|f|t|t,
12,15,t|f|t|f,
12,16,f|t|t|f,
12,17,f|t|f|t,
12,18,t|t|f|t,
12,19,t|f|f|t,
12,20,f|f|t|f,
12,21,f|t|t|f,
12,22,f|f|t|t,
12,23,t|f|t|f,
12,24,t|f|f|f,
12,25,f|t|t|f,
13,0,f|f|t|t,
13,1,t|f|t|f,
13,2,t|t|f|f,
13,3,f|f|f|t,22
13,4,f|t|t|f,21
13,5,f|t|f|t,
13,6,t|t|f|t,
13,7,f|f|t|t,
13,8,f|t|t|f,
13,9,f|f|t|t,
13,10,t|f|t|f,
13,11,t|t|f|f,
13,12,f|t|f|t,
13,13,f|f|t|t,
13,14,t|f|t|f,
13,15,t|f|t|f,
13,16,t|t|f|f,
13,17,f|t|f|t,
13,18,f|f|f|t,
13,19,f|t|t|f,
13,20,t|f|f|t,
13,21,t|f|t|f,
13,22,t|f|t|f,
13,23,t|t|f|f,
13,24,f|t|f|t,
13,25,t|t|f|t,
14,0,t|f|f|t,
14,1,t|t|t|f,
14,2,f|t|f|t,
14,3,f|f|t|t,23
14,4,t|t|f|f,24
14,5,f|f|t|t,
14,6,f|t|f|f,
14,7,t|f|t|t,
14,8,t|t|f|f,
14,9,t|f|f|t,35
14,10,t|t|f|f,36
14,11,f|f|f|t,
