row,col,walls,solutionIndex
0,0,t|f|f|t,0
0,1,t|f|f|f,
0,2,t|f|t|f,
0,3,t|f|t|f,
0,4,t|f|t|f,
0,5,t|f|f|f,
0,6,t|f|t|f,
0,7,t|t|f|f,
0,8,t|f|t|t,
0,9,t|f|f|f,
0,10,t|f|t|f,
0,11,t|f|t|f,
0,12,t|f|t|f,
0,13,t|t|t|f,
0,14,t|f|f|t,
0,15,t|f|t|f,
0,16,t|f|f|f,
0,17,t|t|f|f,
0,18,t|f|f|t,
0,19,t|t|f|f,
0,20,t|t|f|t,
1,0,f|t|f|t,1
1,1,f|f|t|t,
1,2,t|f|t|f,
1,3,t|f|f|f,
1,4,t|t|t|f,
1,5,f|t|f|t,
1,6,t|f|t|t,
1,7,f|f|t|f,
1,8,t|f|t|f,
1,9,f|t|t|f,
1,10,t|f|f|t,
1,11,t|f|t|f,
1,12,t|f|t|f,
1,13,t|t|f|f,
1,14,f|t|f|t,
1,15,t|f|f|t,
1,16,f|t|t|f,
1,17,f|f|t|t,
1,18,f|t|t|f,
1,19,f|f|t|t,
1,20,f|t|f|f,
2,0,f|t|f|t,2
2,1,t|f|f|t,
2,2,t|f|t|f,
2,3,f|t|t|f,
2,4,t|f|f|t,
2,5,f|t|t|f,
2,6,t|f|f|t,
2,7,t|f|t|f,
2,8,t|f|t|f,
2,9,t|f|t|f,
2,10,f|f|t|f,
2,11,t|t|t|f,
2,12,t|f|f|t,
2,13,f|t|f|f,
2,14,f|t|f|t,
2,15,f|f|t|t,
2,16,t|f|t|f,
2,17,t|t|f|f,
2,18,t|f|t|t,
2,19,t|f|t|f,
2,20,f|t|f|f,
3,0,f|t|f|t,3
3,1,f|t|f|t,
3,2,t|f|t|t,
3,3,t|t|f|f,
3,4,f|f|t|t,
3,5,t|f|t|f,
3,6,f|f|t|f,
3,7,t|f|t|f,
3,8,t|f|t|f,
3,9,t|f|t|f,
3,10,t|t|t|f,
3,11,t|f|f|t,
3,12,f|t|t|f,
3,13,f|t|t|t,
3,14,f|t|f|t,
3,15,t|f|f|t,
3,16,t|f|t|f,
3,17,f|t|t|f,
3,18,t|f|f|t,
3,19,t|t|f|f,
3,20,f|t|t|t,
4,0,f|t|f|t,4
4,1,f|f|t|t,
4,2,t|f|t|f,
4,3,f|f|t|f,
4,4,t|t|f|f,
4,5,t|f|t|t,
4,6,t|t|f|f,
4,7,t|f|f|t,67
4,8,t|f|t|f,68
4,9,t|f|t|f,69
4,10,t|t|f|f,70
4,11,f|f|t|t,
4,12,t|f|t|f,
4,13,t|t|f|f,
4,14,f|t|f|t,
4,15,f|t|f|t,
4,16,t|f|f|t,
4,17,t|f|t|f,
4,18,f|t|t|f,
4,19,f|f|t|t,
4,20,t|t|f|f,
5,0,f|f|t|t,5
5,1,t|f|t|f,6
5,2,t|t|f|f,7
5,3,t|t|f|t,
5,4,f|t|f|t,
5,5,t|f|f|t,
5,6,f|t|f|f,
5,7,f|t|f|t,66
5,8,t|f|f|t,
5,9,t|t|t|f,
5,10,f|f|t|t,71
5,11,t|f|t|f,72
5,12,t|t|f|f,73
5,13,f|t|f|t,
5,14,f|t|f|t,
5,15,f|f|t|t,
5,16,f|f|t|f,
5,17,t|f|t|f,
5,18,t|t|t|f,
5,19,t|f|f|t,
5,20,f|t|f|f,
6,0,t|f|f|t,
6,1,t|t|f|f,
6,2,f|f|f|t,8
6,3,f|t|f|f,
6,4,f|f|t|t,
6,5,f|t|f|f,
6,6,f|t|t|t,
6,7,f|t|f|t,65
6,8,f|f|t|t,
6,9,t|t|f|f,
6,10,t|f|f|t,78
6,11,t|t|f|f,77
6,12,f|f|f|t,74
6,13,f|f|t|f,
6,14,f|t|t|f,
6,15,t|f|f|t,
6,16,t|f|t|f,
6,17,t|f|t|f,
6,18,t|t|f|f,
6,19,f|t|f|t,
6,20,f|t|f|t,
7,0,f|t|f|t,
7,1,f|t|t|t,
7,2,f|t|f|t,9
7,3,f|f|f|t,
7,4,t|f|t|f,
7,5,f|t|t|f,
7,6,t|f|f|t,63
7,7,f|t|t|f,64
7,8,t|f|f|t,
7,9,f|t|t|f,
7,10,f|t|f|t,79
7,11,f|f|t|t,76
7,12,f|t|t|f,75
7,13,t|f|f|t,
7,14,t|f|t|f,
7,15,f|t|t|f,
7,16,t|f|f|t,
7,17,t|f|t|f,
7,18,f|f|t|f,
7,19,f|t|t|f,
7,20,f|t|t|t,
8,0,f|t|f|t,
8,1,t|f|f|t,11
8,2,f|t|t|f,10
8,3,f|t|t|t,
8,4,t|f|f|t,58
8,5,t|t|f|f,59
8,6,f|t|f|t,62
8,7,t|t|f|t,
8,8,f|f|f|t,82
8,9,t|f|t|f,81
8,10,f|t|t|f,80
8,11,t|t|f|t,
8,12,t|f|f|t,
8,13,f|f|t|f,
8,14,t|t|f|f,
8,15,t|f|f|t,
8,16,f|t|t|f,
8,17,t|f|f|t,
8,18,t|f|t|f,
8,19,t|f|t|f,
8,20,t|t|f|f,
9,0,f|f|f|t,13
9,1,f|t|t|f,12
9,2,t|f|f|t,55
9,3,t|f|t|f,56
9,4,f|t|t|f,57
9,5,f|f|t|t,60
9,6,f|t|t|f,61
9,7,f|t|f|t,
9,8,f|t|f|t,83
9,9,t|f|f|t,
9,10,t|f|t|f,
9,11,f|t|f|f,
9,12,f|f|t|t,
9,13,t|t|f|f,
9,14,f|t|f|t,
9,15,f|f|t|t,
9,16,t|t|f|f,
9,17,f|t|f|t,
9,18,t|t|f|t,
9,19,t|f|f|t,
9,20,f|t|t|f,
10,0,f|t|f|t,14
10,1,t|f|t|t,
10,2,f|f|t|f,54
10,3,t|f|t|f,53
10,4,t|f|f|f,52
10,5,t|t|f|f,51
10,6,t|f|f|t,88
10,7,f|t|f|f,87
10,8,f|t|f|t,84
10,9,f|f|t|t,
10,10,t|t|f|f,
10,11,f|f|t|t,
10,12,t|f|t|f,
10,13,f|t|t|f,
10,14,f|f|t|t,
10,15,t|t|f|f,
10,16,f|t|f|t,
10,17,f|f|f|t,
10,18,f|t|t|f,
10,19,f|f|t|t,
10,20,t|t|f|f,
11,0,f|f|t|t,15
11,1,t|f|t|f,16
11,2,t|f|t|f,17
11,3,t|t|f|f,18
11,4,f|t|f|t,
11,5,f|t|f|t,50
11,6,f|t|f|t,89
11,7,f|f|t|t,86
11,8,f|t|t|f,85
11,9,t|f|t|t,
11,10,f|f|f|f,
11,11,t|t|f|f,
11,12,t|f|f|t,
11,13,t|f|f|f,
11,14,t|f|t|f,
11,15,f|t|t|f,
11,16,f|t|f|t,
11,17,f|t|f|t,
11,18,t|f|f|t,
11,19,t|f|t|f,
11,20,f|t|f|f,
12,0,t|f|f|t,22
12,1,t|f|t|f,21
12,2,t|f|t|f,20
12,3,f|t|t|f,19
12,4,f|t|f|t,
12,5,f|t|f|t,49
12,6,f|f|t|t,90
12,7,t|t|f|f,91
