row,col,walls,solutionIndex
0,0,t|t|f|t,0
0,1,t|f|t|t,
0,2,t|f|t|f,
0,3,t|f|t|f,
0,4,t|t|f|f,
0,5,t|f|f|t,
0,6,t|f|t|f,
0,7,t|t|f|f,
0,8,t|f|f|t,
0,9,t|t|f|f,
0,10,t|f|f|t,
0,11,t|t|f|f,
1,0,f|t|f|t,1
1,1,t|f|f|t,
1,2,t|f|t|f,
1,3,t|f|t|f,
1,4,f|t|f|f,
1,5,f|t|f|t,
1,6,t|t|f|t,
1,7,f|f|t|t,
1,8,f|t|t|f,
1,9,f|f|t|t,
1,10,f|t|t|f,
1,11,f|t|f|t,
2,0,f|t|f|t,2
2,1,f|f|f|t,
2,2,t|t|f|f,
2,3,t|f|t|t,
2,4,f|t|t|f,
2,5,f|f|f|t,
2,6,f|f|t|f,
2,7,t|f|t|f,
2,8,t|f|f|f,
2,9,t|f|t|f,
2,10,t|t|t|f,
2,11,f|t|f|t,
3,0,f|t|f|t,3
3,1,f|t|t|t,
3,2,f|f|t|t,
3,3,t|f|t|f,
3,4,t|f|t|f,
3,5,f|t|t|f,
3,6,t|f|f|t,15
3,7,t|t|f|f,16
3,8,f|t|t|t,
3,9,t|f|f|t,20
3,10,t|t|f|f,21
3,11,f|t|f|t,
4,0,f|f|t|t,4
4,1,t|f|f|f,5
4,2,t|f|t|f,6
4,3,t|t|f|f,7
4,4,t|f|f|t,12
4,5,t|f|t|f,13
4,6,f|t|t|f,14
4,7,f|f|t|t,17
4,8,t|f|f|f,18
4,9,f|t|t|f,19
4,10,f|t|f|t,22
4,11,f|t|f|t,
5,0,t|f|f|t,
5,1,f|f|f|f,
5,2,t|t|t|f,
5,3,f|t|f|t,8
5,4,f|t|f|t,11
5,5,t|f|f|t,
5,6,t|f|t|f,
5,7,t|f|t|f,
5,8,f|f|t|f,
5,9,t|t|f|f,
5,10,f|f|t|t,23
5,11,f|t|f|f,24
6,0,f|t|f|t,
6,1,f|f|t|t,
6,2,t|t|f|f,
6,3,f|f|t|t,9
6,4,f|t|f|f,10
6,5,f|f|f|t,
6,6,t|f|t|f,
6,7,t|t|f|f,
6,8,t|f|f|t,
6,9,f|t|t|f,
6,10,t|f|f|t,26
6,11,f|t|t|f,25
7,0,f|t|f|t,
7,1,t|t|f|t,
7,2,f|f|t|t,
7,3,t|f|t|f,
7,4,f|t|f|f,
7,5,f|f|f|t,
7,6,t|t|t|f,
7,7,f|t|f|t,
7,8,f|f|t|t,
7,9,t|t|t|f,
7,10,f|t|f|t,27
7,11,t|t|f|t,
8,0,f|f|t|t,
8,1,f|f|t|f,
8,2,t|f|t|f,
8,3,t|t|f|f,
8,4,f|t|f|t,
8,5,f|t|f|t,
8,6,t|f|f|t,
8,7,f|t|f|f,
8,8,t|f|f|t,
8,9,t|t|f|f,
8,10,f|t|f|t,28
8,11,f|t|f|t,
9,0,t|t|f|t,
9,1,t|f|f|t,
9,2,t|f|t|f,
9,3,f|t|t|f,
9,4,f|f|t|t,
9,5,f|t|t|f,
9,6,f|t|f|t,
9,7,f|t|f|t,
9,8,f|t|f|t,
9,9,f|t|f|t,
9,10,f|f|t|t,29
9,11,f|t|f|f,30
10,0,f|t|f|t,
10,1,f|f|t|t,
10,2,t|t|f|f,
10,3,t|f|f|t,
10,4,t|f|t|f,
10,5,t|f|t|f,
10,6,f|t|t|f,
10,7,f|t|t|t,
10,8,f|t|f|t,
10,9,f|t|f|t,
10,10,t|f|f|t,32
10,11,f|t|t|f,31
11,0,f|f|t|t,
11,1,t|f|t|f,
11,2,f|t|t|f,
11,3,f|f|t|t,
11,4,t|f|t|f,
11,5,t|f|t|f,
11,6,t|f|t|f,
11,7,t|f|t|f,
11,8,f|t|t|f,
11,9,f|f|t|t,
11,10,f|f|t|f,33
11,11,t|t|t|f,34
